unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-07-28T04:00:00Z,yesterday,NA,daily average withdrawals,7/29/1999,153.88,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-07-29T04:00:00Z,yesterday,NA,daily average withdrawals,7/30/1999,130.7517,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-07-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/31/1999,126.2883,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-07-31T04:00:00Z,yesterday,NA,daily average withdrawals,8/1/1999,156.9567,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-01T04:00:00Z,yesterday,NA,daily average withdrawals,8/2/1999,164.83,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-02T04:00:00Z,yesterday,NA,daily average withdrawals,8/3/1999,168.3383,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-03T04:00:00Z,yesterday,NA,daily average withdrawals,8/4/1999,159.4217,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-04T04:00:00Z,yesterday,NA,daily average withdrawals,8/5/1999,161.33,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-05T04:00:00Z,yesterday,NA,daily average withdrawals,8/6/1999,158.29,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-06T04:00:00Z,yesterday,NA,daily average withdrawals,8/7/1999,139.6717,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-07T04:00:00Z,yesterday,NA,daily average withdrawals,8/8/1999,147.2117,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-08T04:00:00Z,yesterday,NA,daily average withdrawals,8/9/1999,137.065,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-09T04:00:00Z,yesterday,NA,daily average withdrawals,8/10/1999,129.7967,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-10T04:00:00Z,yesterday,NA,daily average withdrawals,8/11/1999,154.3317,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-11T04:00:00Z,yesterday,NA,daily average withdrawals,8/12/1999,163.6667,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-12T04:00:00Z,yesterday,NA,daily average withdrawals,8/13/1999,134.3767,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-13T04:00:00Z,yesterday,NA,daily average withdrawals,8/14/1999,127.705,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-14T04:00:00Z,yesterday,NA,daily average withdrawals,8/15/1999,152.1717,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-15T04:00:00Z,yesterday,NA,daily average withdrawals,8/16/1999,145.3783,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-16T04:00:00Z,yesterday,NA,daily average withdrawals,8/17/1999,131.0383,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-17T04:00:00Z,yesterday,NA,daily average withdrawals,8/18/1999,142.755,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-18T04:00:00Z,yesterday,NA,daily average withdrawals,8/19/1999,154.6717,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-19T04:00:00Z,yesterday,NA,daily average withdrawals,8/20/1999,149.5867,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-20T04:00:00Z,yesterday,NA,daily average withdrawals,8/21/1999,136.4183,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-21T04:00:00Z,yesterday,NA,daily average withdrawals,8/22/1999,161,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-22T04:00:00Z,yesterday,NA,daily average withdrawals,8/23/1999,157.7133,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-23T04:00:00Z,yesterday,NA,daily average withdrawals,8/24/1999,158.4617,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-24T04:00:00Z,yesterday,NA,daily average withdrawals,8/25/1999,153.7467,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-25T04:00:00Z,yesterday,NA,daily average withdrawals,8/26/1999,155.4583,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-26T04:00:00Z,yesterday,NA,daily average withdrawals,8/27/1999,138.7067,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-27T04:00:00Z,yesterday,NA,daily average withdrawals,8/28/1999,137.3367,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-28T04:00:00Z,yesterday,NA,daily average withdrawals,8/29/1999,152.9633,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-29T04:00:00Z,yesterday,NA,daily average withdrawals,8/30/1999,145.46,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-30T04:00:00Z,yesterday,NA,daily average withdrawals,8/31/1999,136.42,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-08-31T04:00:00Z,yesterday,NA,daily average withdrawals,9/1/1999,151.2067,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-01T04:00:00Z,yesterday,NA,daily average withdrawals,9/2/1999,147.5867,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-02T04:00:00Z,yesterday,NA,daily average withdrawals,9/3/1999,131.5,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-03T04:00:00Z,yesterday,NA,daily average withdrawals,9/4/1999,118.705,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-04T04:00:00Z,yesterday,NA,daily average withdrawals,9/5/1999,137.25,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-05T04:00:00Z,yesterday,NA,daily average withdrawals,9/6/1999,153.88,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-06T04:00:00Z,yesterday,NA,daily average withdrawals,9/7/1999,145.09,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-07T04:00:00Z,yesterday,NA,daily average withdrawals,9/8/1999,138.12,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-08T04:00:00Z,yesterday,NA,daily average withdrawals,9/9/1999,148.67,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-09T04:00:00Z,yesterday,NA,daily average withdrawals,9/10/1999,134.46,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-10T04:00:00Z,yesterday,NA,daily average withdrawals,9/11/1999,137.05,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-11T04:00:00Z,yesterday,NA,daily average withdrawals,9/12/1999,155.67,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-12T04:00:00Z,yesterday,NA,daily average withdrawals,9/13/1999,154.46,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-13T04:00:00Z,yesterday,NA,daily average withdrawals,9/14/1999,147.09,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-14T04:00:00Z,yesterday,NA,daily average withdrawals,9/15/1999,152.79,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-15T04:00:00Z,yesterday,NA,daily average withdrawals,9/16/1999,148.04,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-16T04:00:00Z,yesterday,NA,daily average withdrawals,9/17/1999,135.8,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-17T04:00:00Z,yesterday,NA,daily average withdrawals,9/18/1999,143.92,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-18T04:00:00Z,yesterday,NA,daily average withdrawals,9/19/1999,148.83,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-20T04:00:00Z,yesterday,NA,daily average withdrawals,9/21/1999,139,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-21T04:00:00Z,yesterday,NA,daily average withdrawals,9/22/1999,138.63,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-22T04:00:00Z,yesterday,NA,daily average withdrawals,9/23/1999,142.59,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-09-23T04:00:00Z,yesterday,NA,daily average withdrawals,9/24/1999,143,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-01T05:00:00Z,yesterday,NA,daily average withdrawals,1/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-02T05:00:00Z,yesterday,NA,daily average withdrawals,1/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-03T05:00:00Z,yesterday,NA,daily average withdrawals,1/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-04T05:00:00Z,yesterday,NA,daily average withdrawals,1/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-05T05:00:00Z,yesterday,NA,daily average withdrawals,1/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-06T05:00:00Z,yesterday,NA,daily average withdrawals,1/7/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-07T05:00:00Z,yesterday,NA,daily average withdrawals,1/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-08T05:00:00Z,yesterday,NA,daily average withdrawals,1/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-09T05:00:00Z,yesterday,NA,daily average withdrawals,1/10/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-10T05:00:00Z,yesterday,NA,daily average withdrawals,1/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-11T05:00:00Z,yesterday,NA,daily average withdrawals,1/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-12T05:00:00Z,yesterday,NA,daily average withdrawals,1/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-13T05:00:00Z,yesterday,NA,daily average withdrawals,1/14/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-14T05:00:00Z,yesterday,NA,daily average withdrawals,1/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-15T05:00:00Z,yesterday,NA,daily average withdrawals,1/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-16T05:00:00Z,yesterday,NA,daily average withdrawals,1/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-17T05:00:00Z,yesterday,NA,daily average withdrawals,1/18/1999,80.44,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-18T05:00:00Z,yesterday,NA,daily average withdrawals,1/19/1999,172.16,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-19T05:00:00Z,yesterday,NA,daily average withdrawals,1/20/1999,150.77,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-20T05:00:00Z,yesterday,NA,daily average withdrawals,1/21/1999,153,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-21T05:00:00Z,yesterday,NA,daily average withdrawals,1/22/1999,114.99,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-22T05:00:00Z,yesterday,NA,daily average withdrawals,1/23/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-23T05:00:00Z,yesterday,NA,daily average withdrawals,1/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-24T05:00:00Z,yesterday,NA,daily average withdrawals,1/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-25T05:00:00Z,yesterday,NA,daily average withdrawals,1/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-26T05:00:00Z,yesterday,NA,daily average withdrawals,1/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-27T05:00:00Z,yesterday,NA,daily average withdrawals,1/28/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-28T05:00:00Z,yesterday,NA,daily average withdrawals,1/29/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-29T05:00:00Z,yesterday,NA,daily average withdrawals,1/30/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-30T05:00:00Z,yesterday,NA,daily average withdrawals,1/31/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-01-31T05:00:00Z,yesterday,NA,daily average withdrawals,2/1/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-01T05:00:00Z,yesterday,NA,daily average withdrawals,2/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-02T05:00:00Z,yesterday,NA,daily average withdrawals,2/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-03T05:00:00Z,yesterday,NA,daily average withdrawals,2/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-04T05:00:00Z,yesterday,NA,daily average withdrawals,2/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-05T05:00:00Z,yesterday,NA,daily average withdrawals,2/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-06T05:00:00Z,yesterday,NA,daily average withdrawals,2/7/1999,25.23,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-07T05:00:00Z,yesterday,NA,daily average withdrawals,2/8/1999,68.53,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-08T05:00:00Z,yesterday,NA,daily average withdrawals,2/9/1999,42.35,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-09T05:00:00Z,yesterday,NA,daily average withdrawals,2/10/1999,34.35,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-10T05:00:00Z,yesterday,NA,daily average withdrawals,2/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-11T05:00:00Z,yesterday,NA,daily average withdrawals,2/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-12T05:00:00Z,yesterday,NA,daily average withdrawals,2/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-13T05:00:00Z,yesterday,NA,daily average withdrawals,2/14/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-14T05:00:00Z,yesterday,NA,daily average withdrawals,2/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-15T05:00:00Z,yesterday,NA,daily average withdrawals,2/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-16T05:00:00Z,yesterday,NA,daily average withdrawals,2/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-17T05:00:00Z,yesterday,NA,daily average withdrawals,2/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-18T05:00:00Z,yesterday,NA,daily average withdrawals,2/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-19T05:00:00Z,yesterday,NA,daily average withdrawals,2/20/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-20T05:00:00Z,yesterday,NA,daily average withdrawals,2/21/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-21T05:00:00Z,yesterday,NA,daily average withdrawals,2/22/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-22T05:00:00Z,yesterday,NA,daily average withdrawals,2/23/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-23T05:00:00Z,yesterday,NA,daily average withdrawals,2/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-24T05:00:00Z,yesterday,NA,daily average withdrawals,2/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-25T05:00:00Z,yesterday,NA,daily average withdrawals,2/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-26T05:00:00Z,yesterday,NA,daily average withdrawals,2/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-27T05:00:00Z,yesterday,NA,daily average withdrawals,2/28/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-02-28T05:00:00Z,yesterday,NA,daily average withdrawals,3/1/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-01T05:00:00Z,yesterday,NA,daily average withdrawals,3/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-02T05:00:00Z,yesterday,NA,daily average withdrawals,3/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-03T05:00:00Z,yesterday,NA,daily average withdrawals,3/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-04T05:00:00Z,yesterday,NA,daily average withdrawals,3/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-05T05:00:00Z,yesterday,NA,daily average withdrawals,3/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-06T05:00:00Z,yesterday,NA,daily average withdrawals,3/7/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-07T05:00:00Z,yesterday,NA,daily average withdrawals,3/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-08T05:00:00Z,yesterday,NA,daily average withdrawals,3/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-09T05:00:00Z,yesterday,NA,daily average withdrawals,3/10/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-10T05:00:00Z,yesterday,NA,daily average withdrawals,3/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-11T05:00:00Z,yesterday,NA,daily average withdrawals,3/12/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-12T05:00:00Z,yesterday,NA,daily average withdrawals,3/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-13T04:00:00Z,yesterday,NA,daily average withdrawals,3/14/1999,4.16,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-14T04:00:00Z,yesterday,NA,daily average withdrawals,3/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-15T04:00:00Z,yesterday,NA,daily average withdrawals,3/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-16T04:00:00Z,yesterday,NA,daily average withdrawals,3/17/1999,21.68,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-17T04:00:00Z,yesterday,NA,daily average withdrawals,3/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-18T04:00:00Z,yesterday,NA,daily average withdrawals,3/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-19T04:00:00Z,yesterday,NA,daily average withdrawals,3/20/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-20T04:00:00Z,yesterday,NA,daily average withdrawals,3/21/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-21T04:00:00Z,yesterday,NA,daily average withdrawals,3/22/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-22T04:00:00Z,yesterday,NA,daily average withdrawals,3/23/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-23T04:00:00Z,yesterday,NA,daily average withdrawals,3/24/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-24T04:00:00Z,yesterday,NA,daily average withdrawals,3/25/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-25T04:00:00Z,yesterday,NA,daily average withdrawals,3/26/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-26T04:00:00Z,yesterday,NA,daily average withdrawals,3/27/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-27T04:00:00Z,yesterday,NA,daily average withdrawals,3/28/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-28T04:00:00Z,yesterday,NA,daily average withdrawals,3/29/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-29T04:00:00Z,yesterday,NA,daily average withdrawals,3/30/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-30T04:00:00Z,yesterday,NA,daily average withdrawals,3/31/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-03-31T04:00:00Z,yesterday,NA,daily average withdrawals,4/1/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-01T04:00:00Z,yesterday,NA,daily average withdrawals,4/2/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-02T04:00:00Z,yesterday,NA,daily average withdrawals,4/3/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-03T04:00:00Z,yesterday,NA,daily average withdrawals,4/4/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-04T04:00:00Z,yesterday,NA,daily average withdrawals,4/5/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-05T04:00:00Z,yesterday,NA,daily average withdrawals,4/6/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-06T04:00:00Z,yesterday,NA,daily average withdrawals,4/7/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-07T04:00:00Z,yesterday,NA,daily average withdrawals,4/8/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-08T04:00:00Z,yesterday,NA,daily average withdrawals,4/9/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-09T04:00:00Z,yesterday,NA,daily average withdrawals,4/10/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-10T04:00:00Z,yesterday,NA,daily average withdrawals,4/11/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-11T04:00:00Z,yesterday,NA,daily average withdrawals,4/12/1999,3.9,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-12T04:00:00Z,yesterday,NA,daily average withdrawals,4/13/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-13T04:00:00Z,yesterday,NA,daily average withdrawals,4/14/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-14T04:00:00Z,yesterday,NA,daily average withdrawals,4/15/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-15T04:00:00Z,yesterday,NA,daily average withdrawals,4/16/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-16T04:00:00Z,yesterday,NA,daily average withdrawals,4/17/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-17T04:00:00Z,yesterday,NA,daily average withdrawals,4/18/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-18T04:00:00Z,yesterday,NA,daily average withdrawals,4/19/1999,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-04-19T04:00:00Z,yesterday,NA,daily average withdrawals,4/20/1999,0,MGD,
